x,y,z_srtm
499209.76,9250230.41,15.30
471619.59,9225549.79,15.31
477841.22,9249286.99,15.32
475305.42,9219188.36,15.33
469738.97,9221021.66,15.33
475873.54,9221023.52,15.33
474971.95,9222406.60,15.33
474824.45,9230727.93,15.34
501408.46,9250475.20,15.34
505676.01,9254114.33,15.34
473172.07,9215491.89,15.34
474327.95,9222862.60,15.34
472666.37,9219180.04,15.35
481628.36,9246115.95,15.35
476469.05,9225790.42,15.36
478530.20,9229702.54,15.36
472560.39,9216413.75,15.36
480420.87,9246515.12,15.36
475480.41,9230573.88,15.37
477393.47,9221954.28,15.37
473602.42,9218261.37,15.39
476787.99,9222412.56,15.39
478662.48,9248543.32,15.39
476797.15,9225191.67,15.40
476733.81,9218270.53,15.41
469819.27,9218725.39,15.41
494883.32,9248156.71,15.42
473665.38,9217807.69,15.42
476240.35,9222407.58,15.43
487703.72,9233072.48,15.44
474650.89,9219184.81,15.44
485752.56,9245260.01,15.44
473329.75,9216424.13,15.47
476058.57,9222407.31,15.47
484268.20,9245752.58,15.47
474100.89,9223333.22,15.48
472946.75,9220095.76,15.49
485169.01,9245935.29,15.49
472341.28,9229220.60,15.52
475127.04,9220104.98,15.52
468448.39,9228494.67,15.53
477118.56,9220106.64,15.54
476801.40,9225641.11,15.54
476650.20,9225894.06,15.56
477793.80,9219657.91,15.56
474938.34,9228082.48,15.57
498867.23,9250021.47,15.57
474618.13,9222410.18,15.57
476427.87,9225634.68,15.57
474262.06,9227140.93,15.58
475657.84,9251451.18,15.58
499038.80,9250126.06,15.59
470140.12,9217794.93,15.59
478170.96,9220567.92,15.59
475945.19,9225471.84,15.60
485054.27,9232018.83,15.60
484853.32,9244839.46,15.60
475695.38,9222406.46,15.60
475501.06,9229488.00,15.61
476494.32,9220104.90,15.61
475110.49,9224952.12,15.62
471642.81,9215485.74,15.62
475795.80,9219186.99,15.62
472633.29,9220095.72,15.62
473556.88,9223784.49,15.62
474814.82,9219186.36,15.63
469724.44,9215493.21,15.64
476033.80,9220104.78,15.66
476242.39,9225632.30,15.66
492957.87,9234681.42,15.66
475265.08,9221024.83,15.67
473788.60,9224246.95,15.67
480164.63,9247086.92,15.67
480734.35,9246900.43,15.67
471935.24,9217793.98,15.68
475466.48,9219187.24,15.68
473820.13,9221025.41,15.68
478298.43,9248663.86,15.68
468623.17,9225901.91,15.69
474872.73,9220561.83,15.70
475193.20,9219645.87,15.71
476804.20,9220105.58,15.71
481452.11,9246172.91,15.71
479596.88,9248243.16,15.71
501712.77,9251203.04,15.72
471978.63,9221025.16,15.72
476422.63,9222409.66,15.72
484104.73,9246277.08,15.72
469165.77,9222470.70,15.73
487052.08,9245601.05,15.73
471109.30,9221940.92,15.73
471963.22,9226303.90,15.74
488102.36,9245706.21,15.74
472734.11,9221937.13,15.74
483586.62,9245489.35,15.74
476225.98,9220568.75,15.75
476791.38,9221948.57,15.76
469127.30,9222405.12,15.77
474256.57,9217806.59,15.78
473350.41,9218718.25,15.78
475853.14,9251387.22,15.78
476462.08,9219186.61,15.79
475395.22,9219646.51,15.79
475278.00,9220103.36,15.79
474088.86,9220558.83,15.79
479510.99,9230315.28,15.80
475352.11,9229959.64,15.80
473510.66,9229936.45,15.80
475960.20,9219187.27,15.80
476125.37,9219188.10,15.80
471931.54,9223578.95,15.81
473545.71,9227792.82,15.81
474346.37,9228807.46,15.81
488252.36,9246348.43,15.81
471258.19,9222408.58,15.81
478480.54,9248603.92,15.81
497544.80,9248687.52,15.82
469573.35,9221482.09,15.82
483409.77,9245545.44,15.83
473450.57,9226639.95,15.84
472003.63,9229023.39,15.85
485210.10,9232115.04,15.86
473914.34,9225854.49,15.86
497883.37,9248370.71,15.86
486704.83,9245397.90,15.86
474455.73,9217805.97,15.86
473338.77,9221945.07,15.86
475163.68,9221952.82,15.86
487912.92,9246131.83,15.87
473597.92,9215952.27,15.87
476514.06,9218722.57,15.87
489061.40,9233881.06,15.88
476032.76,9220568.79,15.88
472476.66,9226608.55,15.89
474234.32,9224703.75,15.89
474612.43,9225744.73,15.90
474128.34,9222862.04,15.90
476972.90,9225192.67,15.90
470938.58,9215480.17,15.92
475173.93,9218262.80,15.92
475279.51,9227217.14,15.93
474339.98,9229348.47,15.93
472619.94,9215047.80,15.93
472594.58,9216873.35,15.93
499823.74,9250066.32,15.94
493713.48,9248010.87,15.94
486560.44,9245864.11,15.95
476384.07,9218263.39,15.95
473854.79,9228520.76,15.96
476590.05,9221947.36,15.96
485548.18,9245262.13,15.97
469273.42,9216395.97,15.97
473564.91,9215488.22,15.98
472946.66,9216422.34,15.98
473774.45,9218722.23,15.98
475470.15,9221023.51,15.98
475876.94,9222407.88,15.98
485567.23,9245320.49,15.99
468816.60,9222773.27,16.00
475652.87,9230675.94,16.00
500402.04,9249880.48,16.00
495420.34,9247951.66,16.00
488083.34,9246239.60,16.00
477754.70,9220113.91,16.01
470062.86,9222469.71,16.03
485350.33,9245875.95,16.04
474420.70,9226707.51,16.05
502260.46,9252065.35,16.06
473679.53,9228943.83,16.07
473720.93,9225624.88,16.07
475690.58,9225638.45,16.07
473408.09,9216880.26,16.08
475405.91,9228891.77,16.09
472277.27,9217343.48,16.09
474589.72,9226808.13,16.10
473592.55,9222403.59,16.11
476779.62,9250603.46,16.11
471045.72,9218718.24,16.13
491033.74,9234528.69,16.14
474986.50,9217332.78,16.14
481284.19,9246717.26,16.14
486058.98,9245572.45,16.15
474270.58,9224997.15,16.16
473529.73,9228326.73,16.17
474222.49,9216877.70,16.17
486621.71,9245462.49,16.17
485376.33,9245157.96,16.18
482799.48,9245263.17,16.18
487775.13,9233653.33,16.19
468891.00,9221211.29,16.20
474793.91,9222410.86,16.20
473612.48,9225171.31,16.20
479977.04,9248119.02,16.20
474769.04,9225835.67,16.21
474085.57,9225959.94,16.21
476970.65,9222410.92,16.21
477523.20,9222874.99,16.22
481468.13,9246657.33,16.22
469497.05,9225892.45,16.23
495932.18,9248263.42,16.23
473569.29,9225645.19,16.24
498375.97,9244882.81,16.25
476803.62,9220566.37,16.25
473390.12,9215954.75,16.26
471885.52,9217342.94,16.26
477780.20,9220571.86,16.26
474086.65,9226502.56,16.27
479346.11,9230211.95,16.27
488678.23,9247141.96,16.28
474975.36,9220104.83,16.28
476276.06,9221027.88,16.28
472198.36,9221475.07,16.28
480180.44,9247562.50,16.28
500563.49,9249979.87,16.29
491646.03,9246219.37,16.29
472065.69,9223321.86,16.29
476911.83,9223343.75,16.29
480916.64,9246838.84,16.29
486074.04,9245649.56,16.29
502946.12,9252476.54,16.30
474790.46,9217336.52,16.30
476293.65,9219187.52,16.30
474953.71,9223788.48,16.30
476714.94,9218720.65,16.31
475104.79,9227113.91,16.32
474763.10,9227975.04,16.32
477614.48,9224264.69,16.32
471690.08,9225057.69,16.33
473636.80,9217339.85,16.35
472299.31,9218721.37,16.35
474231.33,9227659.55,16.36
474848.38,9218721.94,16.36
469544.54,9221022.06,16.36
503250.70,9251595.58,16.37
485890.33,9245469.61,16.37
470761.26,9215480.84,16.37
476116.11,9225580.12,16.38
473919.15,9226400.37,16.38
475167.03,9229288.63,16.38
475863.79,9217807.70,16.38
476912.99,9218722.26,16.39
473254.92,9222402.05,16.39
475572.93,9217345.52,16.40
478888.58,9221030.91,16.40
474606.40,9226275.26,16.41
488845.44,9247241.42,16.41
471309.84,9221941.08,16.41
474782.40,9224255.18,16.41
470695.79,9219175.40,16.42
476186.48,9220104.43,16.42
474671.27,9229552.51,16.44
486878.19,9245498.25,16.44
476558.38,9218265.70,16.44
478100.12,9221496.91,16.44
472666.97,9217343.17,16.45
477910.93,9220114.23,16.45
479084.23,9221031.59,16.45
498695.02,9249916.24,16.46
475899.83,9218726.97,16.46
476476.74,9221030.39,16.46
477993.99,9219657.31,16.47
473202.88,9221020.63,16.47
471862.70,9223318.76,16.47
472036.68,9227413.46,16.48
475323.37,9222865.87,16.49
473815.57,9216877.84,16.50
479495.39,9218267.44,16.50
477792.33,9219189.04,16.50
481805.78,9246057.02,16.52
484634.66,9246111.71,16.52
490588.27,9234816.75,16.53
475080.21,9227638.29,16.53
499380.61,9250334.17,16.53
478284.96,9219188.36,16.53
475275.96,9225052.20,16.54
474018.46,9228616.97,16.54
474928.70,9225926.88,16.55
495589.92,9248056.66,16.55
491553.52,9247249.58,16.55
474856.79,9217806.90,16.55
469529.39,9220551.59,16.55
475507.51,9225639.94,16.55
475057.26,9217807.78,16.56
472285.05,9225954.36,16.57
474838.54,9229093.54,16.57
474466.77,9216424.70,16.57
476338.81,9220104.19,16.57
469084.84,9216882.03,16.59
476677.48,9221030.97,16.61
476807.99,9224259.39,16.61
478100.39,9250180.07,16.61
476868.23,9229251.23,16.62
479330.21,9218267.83,16.62
469902.98,9221943.45,16.62
484634.39,9245629.70,16.62
470532.77,9219176.92,16.63
479558.40,9220573.90,16.63
472753.60,9216418.79,16.64
474093.91,9216425.90,16.64
473841.76,9224705.36,16.64
473577.73,9226194.85,16.65
475053.72,9221490.81,16.66
485712.43,9245761.91,16.66
474629.15,9216878.25,16.68
477697.82,9221499.85,16.68
477595.11,9221956.83,16.68
502713.00,9251797.49,16.69
474527.97,9222861.84,16.69
473536.75,9225104.17,16.70
484178.79,9232036.51,16.70
478283.67,9221026.46,16.70
475145.43,9225632.81,16.70
476831.37,9225996.23,16.71
473688.55,9225197.97,16.71
473937.48,9226940.98,16.71
475362.32,9223794.51,16.71
473251.10,9217343.39,16.72
478121.62,9219188.46,16.72
482417.14,9245388.30,16.72
473218.47,9221483.26,16.73
489236.41,9246965.77,16.74
473948.76,9223785.06,16.75
471399.11,9216407.74,16.76
473543.05,9225626.38,16.76
475018.00,9216423.63,16.77
475021.18,9224707.87,16.77
489909.85,9234392.69,16.78
480543.97,9246964.20,16.78
470410.60,9215483.18,16.79
474322.28,9225177.84,16.79
474607.14,9225633.29,16.79
484805.05,9245096.37,16.79
474760.55,9226908.47,16.80
480364.57,9247503.15,16.80
477975.70,9220569.50,16.81
489567.56,9234182.63,16.82
479407.02,9219663.39,16.83
479361.17,9220573.69,16.84
476058.15,9225634.20,16.84
479490.30,9249240.71,16.84
477953.39,9218270.22,16.85
475980.21,9223810.86,16.85
470924.16,9220551.65,16.87
475151.48,9222403.54,16.87
475440.37,9225704.17,16.88
478856.67,9218739.67,16.89
474586.95,9227340.92,16.90
477498.96,9218733.45,16.90
479054.85,9218741.76,16.90
481650.90,9246598.69,16.90
477797.05,9221957.96,16.91
476620.72,9225190.84,16.91
489229.80,9233978.72,16.92
469002.67,9222369.28,16.92
475998.80,9224255.37,16.92
473775.50,9226840.03,16.93
476234.28,9228330.38,16.93
476443.20,9225191.42,16.93
475158.06,9223791.04,16.94
474035.33,9224703.75,16.95
489893.47,9234918.41,16.96
474431.18,9226171.04,16.96
485720.43,9245365.74,16.96
477628.15,9219190.07,16.96
477386.26,9220570.42,16.96
485055.82,9246458.03,16.96
476822.13,9251078.33,16.96
473742.28,9225749.64,16.97
484897.81,9231923.09,16.99
476991.79,9221950.02,16.99
475775.52,9225364.29,17.00
475274.64,9225601.55,17.00
471858.79,9225163.06,17.00
474099.61,9227041.29,17.00
474750.44,9227441.03,17.00
477633.56,9217801.85,17.00
479815.11,9219661.50,17.00
477438.01,9220110.45,17.00
479701.32,9221493.89,17.00
477120.46,9250013.37,17.00
474408.97,9227764.60,17.01
471089.90,9222408.84,17.01
482774.40,9246242.65,17.01
476968.41,9219188.43,17.02
479681.58,9221029.95,17.02
476996.36,9219655.64,17.03
474483.60,9220558.48,17.03
477998.33,9221958.45,17.03
476266.14,9225190.37,17.03
477913.68,9250242.60,17.03
474958.22,9226484.53,17.04
475303.17,9226693.51,17.04
473714.21,9216428.12,17.04
474145.63,9225174.06,17.04
475388.56,9224258.96,17.05
474257.46,9226065.83,17.06
474782.37,9226379.38,17.09
491723.92,9247349.17,17.09
483054.40,9245656.64,17.09
476202.37,9219650.65,17.10
474931.92,9227010.74,17.11
475108.69,9225498.46,17.12
475378.44,9217341.33,17.12
470744.28,9217797.05,17.12
478220.57,9220110.74,17.14
479106.45,9221497.22,17.14
489727.26,9234822.55,17.16
472453.06,9226052.38,17.16
485614.05,9246276.60,17.16
475256.79,9217809.09,17.17
477191.31,9220568.44,17.17
476605.36,9222412.53,17.17
480730.87,9247383.67,17.17
498535.23,9244979.09,17.19
474832.02,9216421.71,17.19
473950.02,9218258.13,17.19
479427.46,9248779.91,17.19
482025.09,9230739.30,17.20
476458.82,9217802.05,17.20
474656.47,9217805.96,17.22
477440.64,9217799.93,17.22
477340.81,9222410.80,17.22
475591.87,9224258.27,17.22
480165.06,9248057.17,17.23
473698.58,9227344.45,17.25
475205.31,9216422.99,17.25
472184.15,9221023.22,17.25
475566.82,9223799.36,17.25
472935.36,9221938.32,17.26
477724.82,9250304.81,17.26
475345.71,9218259.82,17.27
476878.65,9221030.60,17.28
475692.45,9218725.89,17.29
477957.09,9219188.77,17.29
501540.63,9251101.72,17.31
477109.24,9218728.30,17.32
479305.06,9221497.61,17.32
473987.01,9224247.55,17.32
474104.41,9224345.67,17.33
475875.51,9221490.97,17.33
488557.06,9233578.23,17.35
487856.88,9246646.09,17.35
479594.04,9219194.66,17.35
474383.40,9224249.42,17.35
475810.66,9224706.16,17.35
472175.53,9219182.69,17.37
484460.35,9246165.66,17.37
475088.99,9226018.39,17.38
474281.02,9216425.37,17.38
475325.60,9225638.67,17.38
474650.25,9216421.84,17.39
477898.79,9221498.78,17.39
485381.19,9245380.98,17.39
479637.70,9247738.35,17.39
479164.20,9220573.92,17.40
478301.79,9221496.39,17.40
474149.99,9225468.78,17.41
475882.45,9220105.47,17.41
484870.41,9246520.29,17.41
477725.13,9222876.16,17.42
469928.33,9221840.42,17.43
480537.26,9247937.51,17.43
473942.88,9224248.53,17.44
479807.27,9220117.42,17.44
478222.52,9249658.30,17.44
476800.23,9219187.75,17.45
475731.70,9220105.09,17.45
475131.09,9226588.99,17.46
478999.88,9219664.43,17.47
474541.75,9223787.46,17.47
490419.26,9234713.56,17.48
475069.82,9228688.18,17.48
474596.61,9217338.97,17.48
482162.85,9245942.53,17.48
474238.12,9221488.51,17.49
477817.50,9224265.31,17.49
491816.52,9246323.47,17.50
474854.69,9221026.34,17.50
476512.07,9223345.11,17.51
475191.21,9225173.91,17.51
484083.75,9245812.51,17.51
474275.62,9224450.40,17.52
477281.87,9221026.26,17.52
478126.59,9218267.49,17.55
480018.38,9219661.07,17.55
477496.38,9221500.36,17.55
488387.41,9233475.59,17.56
474727.55,9222860.99,17.56
476690.22,9221492.17,17.57
473929.26,9224801.36,17.58
472338.92,9219180.79,17.58
474990.39,9219644.01,17.58
475185.52,9224257.91,17.58
477884.41,9218729.70,17.59
477412.43,9224262.83,17.60
479997.79,9247622.85,17.60
483923.72,9246332.87,17.60
475580.53,9220104.89,17.61
479487.84,9220116.11,17.61
479647.57,9220117.45,17.61
474581.73,9224251.67,17.61
480591.24,9246457.87,17.61
474510.55,9228902.67,17.62
500507.71,9250489.89,17.62
493898.58,9248119.39,17.62
479759.74,9219194.48,17.62
478937.21,9219193.66,17.64
498176.62,9249602.42,17.65
479168.60,9220115.66,17.65
478906.93,9221496.50,17.65
473406.33,9226091.69,17.66
473752.23,9223783.89,17.66
477009.08,9224261.05,17.66
485425.60,9246337.76,17.66
474345.03,9223787.51,17.67
473286.91,9226541.02,17.68
476209.30,9218262.90,17.68
480091.96,9219196.81,17.68
477391.42,9229564.03,17.69
476284.32,9221488.03,17.69
474944.49,9224852.01,17.70
479251.78,9218742.85,17.70
477274.43,9220108.51,17.70
478066.15,9220113.11,17.70
475183.27,9217336.08,17.72
475484.12,9218723.81,17.72
478373.60,9220568.03,17.72
478483.68,9221029.03,17.72
475915.82,9223341.37,17.73
479409.23,9217819.09,17.74
476820.72,9223792.08,17.74
482697.85,9245769.91,17.74
470771.28,9215034.89,17.75
480350.53,9220581.70,17.75
472187.38,9216872.20,17.76
480601.98,9219196.62,17.76
489515.72,9247191.32,17.77
478299.99,9218266.84,17.77
473351.49,9219649.79,17.77
480435.91,9220116.21,17.77
475258.33,9221490.61,17.77
476189.20,9223807.74,17.77
475368.27,9225177.28,17.77
500849.61,9250699.41,17.78
474146.17,9223786.54,17.78
479160.45,9218269.79,17.79
477210.47,9224261.74,17.79
484813.57,9246054.29,17.79
472393.41,9216872.13,17.80
474186.71,9224248.37,17.80
481093.29,9247265.92,17.80
481835.64,9246540.95,17.81
477464.28,9219190.24,17.82
474943.51,9225396.95,17.83
479837.58,9218270.22,17.83
474849.38,9221489.87,17.83
475795.39,9224256.42,17.83
473968.50,9225171.44,17.83
482341.21,9245885.55,17.83
476630.83,9219186.71,17.84
475017.13,9225173.18,17.84
475911.34,9225182.38,17.85
475631.94,9219186.96,17.86
471310.38,9219639.40,17.86
497715.76,9248791.33,17.87
475669.57,9221491.87,17.87
478223.15,9217813.39,17.88
478990.78,9218270.88,17.88
475332.94,9229387.63,17.89
479787.74,9248181.57,17.89
489739.33,9234286.38,17.90
497886.96,9248896.72,17.90
494081.42,9248224.92,17.90
473588.57,9224599.34,17.91
474058.51,9217809.02,17.92
478083.96,9221025.33,17.92
474441.36,9224552.06,17.93
477894.44,9222413.79,17.93
497201.34,9248483.12,17.94
478797.29,9219662.39,17.94
501367.59,9251000.35,17.95
499552.10,9250437.12,17.95
472012.96,9226859.28,17.96
500163.22,9250279.32,17.96
475237.86,9228789.54,17.98
479502.94,9221496.34,17.98
479203.14,9219664.64,17.99
477011.92,9226098.99,18.00
474099.90,9224899.92,18.00
489397.19,9234080.48,18.00
475427.62,9220104.33,18.00
480151.87,9220580.89,18.00
475317.98,9223338.30,18.00
476711.48,9223344.53,18.00
483743.56,9246392.51,18.00
475860.05,9218260.51,18.01
479283.51,9221031.50,18.02
479481.94,9221030.98,18.02
478039.37,9249718.06,18.02
479264.96,9219193.14,18.03
480221.62,9219657.05,18.03
477712.51,9222412.97,18.03
476921.80,9226604.21,18.04
477001.23,9216890.43,18.04
475116.88,9223335.77,18.04
483708.50,9245937.67,18.04
473763.29,9215488.86,18.06
470099.82,9221944.27,18.07
498002.28,9249501.16,18.08
476916.98,9222873.69,18.08
476008.41,9224702.49,18.08
477158.12,9250481.22,18.08
473655.37,9215039.50,18.11
479755.99,9220576.10,18.11
473759.03,9224700.80,18.13
479099.65,9219193.56,18.13
472081.91,9217342.70,18.14
470102.42,9221938.03,18.15
473905.10,9216429.69,18.16
480279.85,9220115.19,18.16
476184.98,9221946.51,18.16
475549.71,9225181.19,18.16
474301.86,9218258.45,18.17
480591.56,9220118.42,18.17
477527.38,9222411.45,18.17
478285.77,9250117.14,18.17
491744.33,9246826.55,18.18
471291.33,9215482.27,18.18
479962.32,9220117.07,18.18
478981.75,9217349.75,18.19
474432.46,9224706.68,18.19
482875.99,9245712.97,18.19
476059.93,9217806.60,18.20
478619.07,9217819.41,18.20
474567.81,9228381.60,18.21
500679.95,9250594.07,18.21
482961.14,9246179.83,18.21
494444.68,9248427.68,18.22
481281.83,9219201.72,18.22
481138.21,9230755.20,18.23
475273.86,9218721.78,18.23
479927.10,9219195.43,18.23
478975.79,9222426.44,18.23
478404.85,9249598.96,18.23
483180.09,9223804.38,18.24
484308.18,9246704.70,18.24
478504.02,9221496.63,18.25
478659.21,9218736.72,18.26
474176.12,9219641.92,18.26
480351.38,9247997.29,18.26
478714.16,9249012.82,18.26
497372.77,9248585.69,18.27
475217.82,9224705.74,18.28
472509.62,9218720.96,18.29
472790.32,9220095.62,18.29
476892.15,9221496.07,18.29
485240.74,9246396.93,18.29
473995.88,9225378.43,18.31
471786.15,9225651.81,18.31
470837.95,9218718.06,18.32
472388.85,9221021.49,18.32
478967.02,9220573.14,18.33
477321.02,9222872.83,18.33
479838.61,9218738.27,18.34
479953.72,9220578.92,18.34
474034.57,9221488.24,18.34
474457.12,9225653.34,18.35
473692.15,9228424.25,18.35
478736.79,9222871.80,18.35
479669.08,9218268.76,18.36
484683.82,9246581.46,18.38
475583.87,9216421.38,18.40
473443.98,9217340.72,18.40
478687.07,9223803.27,18.40
473717.98,9227892.26,18.41
482586.65,9246308.14,18.41
